row_id,tweet_id,created_at,user,location,text
373,'1263612963337863169,5/21/20 23:29,ProsegurAU,Australia,"Reserve Bank of New Zealand

“Cash is just one of a number of frequently touched surfaces we encounter. The same is… https://t.co/PjiFXgLuxC"
374,'1263612960267735040,5/21/20 23:29,Live5News,"Charleston, SC",As health officials ramp up contact tracing to identify cases of COVID-19 scam artists are trying to take advantage… https://t.co/sMqMwOaRiJ
375,'1263612958602481664,5/21/20 23:29,TJM_Voyager,PS Home / Virtual Reality,@Exister0303 @CAgovernor @GavinNewsom Stupid people and stupid public reserve to get covid19. You have no care for… https://t.co/U9DOLnmCO5
376,'1263612956350263298,5/21/20 23:29,thebluntanalyst,"Wisconsin, USA",I wonder if he brought his spray tan person with him. The inside of that mask has to be all sorts of gross. https://t.co/qPBylKaE14
377,'1263612956186677250,5/21/20 23:29,TauhidChappell,"Philadelphia, PA","As #covid19 forced tens of thousands of #Philly students into online-only education, Superintendent Hite Jr.… https://t.co/VOL0Uup4dI"
378,'1263612953842065415,5/21/20 23:29,cnsnews,DC Metro Area,Researchers: Cannabis Can Reduce COVID-19 Infection 70-80 Percent https://t.co/PKprLrq4Ev
379,'1263612951841386499,5/21/20 23:29,Hoovervillian,"Hooverville, USA",@Reuters Censorship detected? Russian Embassy says NYT ‘refused’ to publish comparative Covid-19 death statistics i… https://t.co/GTwbUrBzFk
380,'1263612947265282049,5/21/20 23:29,Anjamesmo,Planet Earth,"How a debunked COVID-19 video kept spreading after Facebook and YouTube took it down
https://t.co/Fv6lAGllka Good o… https://t.co/N9Gd3dKeuH"
381,'1263612946745352192,5/21/20 23:29,jovelyn_n,,"GMA NEWS COVID-19 Bulletin - 11:27 PM | May 13, 2020 https://t.co/gLycve1Sld"
382,'1263612946128781319,5/21/20 23:29,ALPublicHealth,"Alabama, USA",THREAD: We have added Presumed Recoveries which is updated once a week and Cases and People Tested in the Last 14 D… https://t.co/LKoAlntfUN
383,'1263612945386229761,5/21/20 23:29,WashcoOregon,"Hillsboro, OR",More information about slowing the spread of #covid19 can be found here: https://t.co/im0Jbmxi7b https://t.co/RRWavmyyO2
384,'1263612944157270016,5/21/20 23:29,brendangberry,"Brooklyn, NY","@EricTrump says it’s a Democrat hoax, but his wife @LaraLeaTrump isn’t acting like it’s a hoax. I don’t know what t… https://t.co/5unRqW2qX8"
385,'1263612943993917440,5/21/20 23:29,DrSuneilJain,United States,“Chloroquine Phosphate Has Shown Apparent Efficacy in Treatment of COVID-19 Associated Pneumonia in Clinical Studie… https://t.co/cl11j7Kqtj
386,'1263612943670837248,5/21/20 23:29,ToriAlysha,West Salem,What the fuck is wrong with our state. You can now have a wedding reception with 300 hundred people but have to wea… https://t.co/HHv5VBL8eg
387,'1263612940202258433,5/21/20 23:29,Lemeeseethat,,"@kylegriffin1 Well, he’s a full on 24-7 liar, so he’s probably positive for Covid 19, amongst the other cesspool of… https://t.co/qx477dWFAa"
388,'1263612937408851968,5/21/20 23:29,DavidMo80281134,,I’m at home getting ready to go to the pharmacy on Burnside ave to get my prescriptions that the doctor sent. I’m a… https://t.co/lcxoz7aXQQ
389,'1263612935735144448,5/21/20 23:29,Accenture_ANZ,,Video interviews and challenges using collaboration tools. Welcome to Accenture’s virtual recruitment process!… https://t.co/kT61We3U9i
390,'1263612934468427776,5/21/20 23:29,armyjohn1,United States,It's not lives versus The economy. It is lives versus lives. Tremendous impact on lives because of the shutdown. Nu… https://t.co/b6bBGxmlkI
391,'1263612932581031937,5/21/20 23:29,jaackiee_cee,,My uncle was recently hospitalized due to COVID-19 and any small donation or prayers would be greatly appreciated t… https://t.co/gHDgkjALJl
392,'1263612931293491200,5/21/20 23:29,Irunmolenlateam,Everywhere,"COVID-19 lockdown: Crisis in Ogun as pregnant woman allegedly dies at police checkpoint
https://t.co/SV1MEzn74v https://t.co/6LPCvxvIEI"
393,'1263612930949550080,5/21/20 23:29,DigambarKhanda3,"Ahmadabad City, India","Finally, Pakistan has officially accepted that J&amp;K is an integral part of India.
Believe it or not! Pakistani govt'… https://t.co/1Jjvloltse"
394,'1263612927526961153,5/21/20 23:29,BurnItD39720708,"Colorado, USA",@mkraju ...where we are safe and helping to control the Covid19 outbreak.
395,'1263612925899534337,5/21/20 23:29,xu3ndria,"online, theorizing & dreaming ","🥺 when covid-19 is over, i'm going to try to be yelp famous LOL"
396,'1263612924297457664,5/21/20 23:29,evalution2011,alterfreaks,Navajo Nation has highest COVID-19 infection rate in the US https://t.co/A8vL8uio7n via @YouTube I’m not Chinese bi… https://t.co/B8w9gPPj0V
397,'1263612924293152769,5/21/20 23:29,Delilahjane16,,I just read that a 2 day old baby died from covid-19 .the mother tested positive also. This happen in africa.
398,'1263612923689054210,5/21/20 23:29,anchorunionSF,Potrero Hill,“CCA should focus on addressing the urgent challenges facing all of us instead of wasting energy meddling in the fr… https://t.co/kxys5nFjse
399,'1263612923106045952,5/21/20 23:29,AlonsoPirelli,,"UFC Cancels Saskatoon, Austin Fight Night Events Because of COVID-19 Pandemic https://t.co/7IK9FgVCJM"
400,'1263612921914855425,5/21/20 23:29,RightWingNutter,"San Diego, CA","@daviddela79 @SenTedCruz Also more than COVID-19. You still wearing a mask?
Maybe MPs, staff NCOs, and officers should be armed on base."
401,'1263612918836297731,5/21/20 23:29,random91307452,Not a bot,@GlobalBC Haven’t missed a day since this covid-19 began.
402,'1263612918727413763,5/21/20 23:29,VGHORN,"Tennessee, USA","@John_F_Kennnedy It would interesting to know how many of the 5 Million current users, if any, have tested positive for Covid 19."
403,'1263612917708025856,5/21/20 23:29,jdweekley,"Marina, CA",@brianschatz That may be so. But he clearly doesn't care about protecting people around him. That's why thoughtful… https://t.co/n3BzDa8Us6
404,'1263612916470865922,5/21/20 23:29,Allchanges,,"Will Boris Johnson Ever Own Up To Any Responsibility For The UK’s Covid-19 Death Toll? 

| HuffPost UK https://t.co/YI6I88e71c"
405,'1263612915736870913,5/21/20 23:29,Ncusane,,@tito_mboweni @YouTube For unity gives strength if there is no weakest link in the chain.otherwise for now as we ar… https://t.co/r5mexaEHc6
406,'1263612914281230336,5/21/20 23:29,StephenFerraci1,"Brea, CA",@WalshFreedom When are people going to figure out that he can afford to be so arrogant because he knows he has immu… https://t.co/bnrGIZ62OQ
407,'1263612913920749569,5/21/20 23:29,vincybadboy,All Over,"If you had Covid-19 and u beat it &amp; now have the anti bodies , in a weird way you’re better off than the people who… https://t.co/n0tYMjLTDO"
408,'1263612909453815809,5/21/20 23:29,DTNBreakingNews,,Coronavirus conspiracy beliefs ‘reduce adherence to Covid-19 guidance’ – study
409,'1263612907062951936,5/21/20 23:29,LubnaSebastian,"Philadelphia, PA","Hey #TeamJoe 🗣 Join us TOMORROW for Brunch with @AndrewYang! 

He'll join @LtGovGilchrist and others to discuss the… https://t.co/eZtBFFLxlR"
410,'1263612903254614018,5/21/20 23:29,cadmiumadvtech,Offices in Chicago & Austin,"Device owners demand opt-out power from COVID-19 contact tracing apps:

https://t.co/fg4jcAmmfm"
411,'1263612901010534401,5/21/20 23:29,Aynxop,Commufornia,"@dananessel Hey Karen, shouldn’t you be more concerned with Midland residents, Dow’s research reactor &amp; potential c… https://t.co/iuuo7arK27"
412,'1263612900243050498,5/21/20 23:29,_Essential,"Boston, MA","The missing flour or milk in your online order might not point to a food shortage. Greg Shewmaker, Co-Founder of… https://t.co/nvCdQ44EZv"
413,'1263612897520910336,5/21/20 23:29,SreelakshmiP11,,@sendavidperdue Thanks much for recognizing the front line warriors of COVID 19
414,'1263612897374191624,5/21/20 23:29,SharecareInc,,"During these times, in particular, there is no doubt that we’re #bettertogether - especially with a partner like… https://t.co/fS5Z95Fdzg"
415,'1263612896145215489,5/21/20 23:29,njsdraw,,10 Facts about Covid-19 &amp; the Govt Mandate Lockdowns. https://t.co/pYiUZOfKxS via @YouTube
416,'1263612895809744896,5/21/20 23:29,suezeecue,,Some crew members were essentially in solitary confinement. And the potential negative impact of that is well-docum… https://t.co/dNnc3lQqao
417,'1263612895679655937,5/21/20 23:29,truckerfund,"Knoxville, TN",Hear Ron and Chante's incredible story of living through COVID-19 and the importance of our nation's truck drivers… https://t.co/VnezFF6M8k
418,'1263612895411265537,5/21/20 23:29,In2theShadow,Blue Planet,@realDonaldTrump I am right behind you trump. Get your half wit supporters into church and let COVID 19 reduce thei… https://t.co/UmOmSXOFeD
419,'1263612893720969217,5/21/20 23:29,jfalemos,USA Miami,"Rebekah Jones, Florida Woman Who Helped Create State COVID-19 Dashboard, Claims She Was Fired – CBS Miami https://t.co/d0HB3hWpRj"
420,'1263612893054058496,5/21/20 23:29,DebraMessing,New York City ,"We have exceeded 96k deaths, heading toward 100k by Memorial Day Weekend. I’m old enough to remember @VP saying,  l… https://t.co/DnUNYlHwDr"
421,'1263612892965822465,5/21/20 23:29,karmirith,The Desert,Hey guys! I apologize for falling off the face of the earth this past week. Utah has somewhat lifted restrictions o… https://t.co/if4ZwMZQzc
422,'1263612887156703234,5/21/20 23:29,10News,"San Diego, CA",San Diego COVID-19 update https://t.co/Nz4ZvOnSad
423,'1263612885907001344,5/21/20 23:29,zinniakumar,Oxford,I wonder if France is re-thinking its ban on full-face coverings amid the COVID-19 pandemic?
424,'1263612884808085505,5/21/20 23:29,elamincarter,"Victoria Island, Nigeria",We can only overcome covid19 through solidarity.
425,'1263612884556406796,5/21/20 23:29,MarilynWhitfi15,Toronto,"@SassyChick1979 So sorry that you ate experall these horrible aspects of COVID 19, I hope you have a speedy recovery. 🥰🥰🥰"
426,'1263612883700715520,5/21/20 23:29,BryanNHobbs,"Texas, USA",@NBCPolitics Did @realDonaldTrump @POTUS just reveal he has #Covid_19?
427,'1263612879556796418,5/21/20 23:29,camac928,United States,"I donated to the @PHLCovid19Fund, a rapid response fund to support Greater #Philadelphia #nonprofits at the frontli… https://t.co/0HSUywPibK"
428,'1263612879279804417,5/21/20 23:29,blueknight312,,"@DeAnna4Congress Hell no if it is then why has everyone who has died is from Covid-19???
No heart failure no strokes no nothing  else"
429,'1263612878403170304,5/21/20 23:29,idreamquest,,#Schumer Defends #Cuomo Ordering #NursingHomes to Accept #Coronavirus #Patients Despite Reversal… https://t.co/KuetWg2FuU
430,'1263612876624809985,5/21/20 23:29,simitumber,"Seattle, WA ","What a day!! It’s so challenging but  rewarding, as I manage over 100 providers and keep up with the ever changing… https://t.co/FwsEJcp6oZ"
431,'1263612873739309068,5/21/20 23:29,Av8trix1,,@davemacladd This Covid 19 pandemic is definitely Boris' Gallipoli moment.
432,'1263612872711602182,5/21/20 23:29,LuThLinTin1,"Sóc Trăng, Vietnam","""Brazil Retail Tycoon Diniz Says Local Supermarkets Were Fast to Adjust to COVID-19"" by Reuters via NYT https://t.co/25KhZq6mQA"
433,'1263612870660505603,5/21/20 23:29,dingos1946,"East Ipswich, Brisbane","Have you Notice all the LABOR States are doing a far better job of running their Governments and COVID-19 responce,… https://t.co/7XQuPmYfjE"
434,'1263612868324458497,5/21/20 23:29,drgknee,TEXAS,@realDonaldTrump Thank you @SpeakerPelosi for recommending that the country fly flags half staff in honor of our fa… https://t.co/I5dwi5xwAU
435,'1263612866902413312,5/21/20 23:29,karapatriciaya,,"In a covid19 free universe 
Me: Ahhhh gusto ko narin grumaduate 😌"
436,'1263612866772512777,5/21/20 23:29,theleadernews,"Kogarah, Australia",The 2020 Tradies Sutherland to Surf fun run has been cancelled due to the global Covid-19 pandemic. https://t.co/ETPQ9bNkHw
437,'1263612865941921794,5/21/20 23:29,sustainableMBA,Washington,@thedailybeast “A prudent person foresees danger and takes precautions. The simpleton goes blindly on and suffers t… https://t.co/Dbm6w0uFet
438,'1263612865770065921,5/21/20 23:29,LetsLoveOurUSA,,@WhiteHouse @realDonaldTrump And what about all the souls you Murdered on your COVID-19 denialquest to shore up your buddies stock market?
439,'1263612865396609024,5/21/20 23:29,MShenette,,@bejah007 @biytzy @legalalien88 @SLaflamme2u @realDonaldTrump Haha ok. 94k dead Americans. Dismissed ALL info provi… https://t.co/semttMuRUP
440,'1263612864792854539,5/21/20 23:29,franklster,,@CNNPolitics Among the worst managed states when it comes to Covid19
441,'1263612864776024065,5/21/20 23:29,SonKing,Tampa Bay,@ryanstruyk Over 600 doctors have written to Trump and asked him to end the COVID-19 lockdown. Deal with your shame… https://t.co/EGsMpjAzHC
442,'1263612864184619009,5/21/20 23:29,mit100k,"Cambridge, MA","Ocular Technologies bringing eye specialists into your living room and reaching out to those need it, but can't ris… https://t.co/6Fy6ImNvdU"
443,'1263612863463079937,5/21/20 23:29,amanin_japan1,"Kyoto-fu, Japan","@theage Notwithstanding the defective antibody tests the gov bought, the evidentiary value of a random sample of… https://t.co/v1uYLmyrLy"
444,'1263612861697257473,5/21/20 23:29,SecuritiesLaw,JDSupra.com,Financial Services Weekly Roundup: OCC Finalizes New CRA Rule; Regulators Continue To Provide COVID-19-related Reli… https://t.co/ZUUa0EoirC
445,'1263612860011167744,5/21/20 23:29,MikSanchez2,,"@realDonaldTrump The flag is always flown at half staff on Memorial Day, don't make it sound like it was your idea.… https://t.co/idxetnZ6JP"
446,'1263612856378904577,5/21/20 23:29,Kimmel50357900,,"So what about georgegambino 
And jerineisking so what about yourself COVID19 PEOPLE no love money people death 
Waste yourself lickmykakez"
447,'1263612853728108544,5/21/20 23:29,gumdigger,Glink's Gully,"What it it with underperforming corporations, such as Fletcher Building, who never miss the crisis opportunities as… https://t.co/vjaEjtqp6x"
448,'1263612849341022208,5/21/20 23:29,Steve29696155,"Middle of the USA, Crossroads","Liberals, Muslims and atheists alike hate the church. They are using covid-19 as an excuse. https://t.co/ono7Z12Gs1"
449,'1263612848984461320,5/21/20 23:29,AsNicoleSeesIt,,"Anyone found the link with meat processing plants &amp; the high incidents of #Covid_19 yet?
'A terrible way to go for… https://t.co/MQejcjrFMe"
450,'1263612848745242625,5/21/20 23:29,MasseyCJM,New Zealand,The scientific endeavour is as much about pursuing the unknown as it is about scientific temper and the values we s… https://t.co/deD0SlEVC0
451,'1263612848657350658,5/21/20 23:29,Nigerialawyers,"Lagos, Nigeria","Hypertension, Diabetes, Tuberculosis, Others Account For 70% COVID -19 Deaths — Minister of… https://t.co/0kKa6jBZLg"
452,'1263612847558402049,5/21/20 23:29,mindbodybank,,Thank God for government services. They (Free Standing ER) tried to charge me $495 for a COVID-19 test for what the city offered for free.
453,'1263612847310823424,5/21/20 23:29,CALittleHoover,"Sacramento, California","In a 2017 review of voter participation in California, #LittleHoover considered the efficiency of the electoral pro… https://t.co/idQyyISpNt"
454,'1263612847247855617,5/21/20 23:29,_JustAnother1_2,,"@WHO Appears Apex Predator Man's species TOTAL FINANCIAL RUIN thru Nature's Global Warming mutant Virus's (AIDs, SA… https://t.co/2mW7KeNisW"
455,'1263612847151386624,5/21/20 23:29,MasseyCJM,New Zealand,A key lesson for science communicators is the need to focus as much on the accuracy of scientific information as on… https://t.co/7nv8LUzRE5
456,'1263612845989773319,5/21/20 23:29,jenn10277857,United States,@SvetlanaMarra @kate_awakening Netflix came out with a COVID19 documentary very fast in the mist of the actual even… https://t.co/5gh16MvTqc
457,'1263612845880537088,5/21/20 23:29,Heart10Looks3,"Arizona, USA",@JeffWeninger Do you understand my concerns about essential health benefits and annual/lifetime caps? I contacted y… https://t.co/gNVP4cLFpK
458,'1263612843376676870,5/21/20 23:29,ActiveFlames90,,"This time will also pass.
#Covid_19 #coronavirus https://t.co/sz1IProHNl"
459,'1263612842185560065,5/21/20 23:29,Nigerialawyers,"Lagos, Nigeria",COVID-19: Hold States Responsible For Numbers Of Test Says NCDC Boss https://t.co/Ej6JR8InDz
460,'1263612841019482125,5/21/20 23:29,Nigerialawyers,"Lagos, Nigeria",Apology To Harold Benson For Crediting His Article Titled: “Covid-19: The Legality Of… https://t.co/GvQeDcabsx
461,'1263612839941398528,5/21/20 23:29,Agriculture_Law,JDSupra.com,Washington Implements New COVID-19 Safety Rules for Farmworker Housing https://t.co/JHs3xWSO9s | by @OgletreeDeakins
